thr,alpha,gate,taken_trades,total_pnl,max_drawdown,hit_rate,profit_factor
0.435,1.25,0.03,190773,17479240.46172648,-145132.58799141087,0.8801612387497183,27.55397427992112
0.435,1.25,0.05,179591,17456566.15698622,-145055.17350778542,0.9023670451191875,27.633400743987462
0.435,1.5,0.0,212296,16754534.87696488,-131212.9637923017,0.844518973508686,29.603523043809734
0.435,1.5,0.005,208932,16754504.798887417,-131203.78095533513,0.8488647023912086,29.604557208681367
0.435,1.5,0.01,204982,16754365.145868752,-131203.44591267034,0.8534554253544213,29.607405350231144
0.435,1.5,0.02,197817,16753028.726868756,-131203.44591267034,0.8647992841869,29.61300256786237
0.435,1.5,0.03,190773,16750849.703325568,-131203.44591267034,0.8801612387497183,29.622230136238908
0.435,1.5,0.05,179591,16739135.725091683,-131165.48523443379,0.9023670451191875,29.672045237206326
0.435,2.0,0.0,212296,15576466.552738592,-110131.85446956381,0.844518973508686,33.56810654045109
0.435,2.0,0.005,208932,15576464.142601784,-110131.41414530575,0.8488647023912086,33.568208313639396
0.435,2.0,0.01,204982,15576447.799465014,-110131.38418448903,0.8534554253544213,33.56868192974801
0.435,2.0,0.02,197817,15576228.785255246,-110131.38418448903,0.8647992841869,33.57005905738029
0.435,2.0,0.03,190773,15575768.403918393,-110131.38418448903,0.8801612387497183,33.57287347945843
0.435,2.0,0.05,179591,15572628.337203572,-110122.25572604872,0.9023670451191875,33.59131463991249
0.435,3.0,0.0,212296,13874313.417309236,-83793.6931245774,0.844518973508686,40.76980087068104
0.435,3.0,0.005,208932,13874313.402122322,-83793.69211144373,0.8488647023912086,40.769801960969936
0.435,3.0,0.01,204982,13874313.170566242,-83793.6918840073,0.8534554253544213,40.76981324829046
0.435,3.0,0.02,197817,13874307.123915885,-83793.6918840073,0.8647992841869,40.76988446890874
0.435,3.0,0.03,190773,13874286.367648706,-83793.6918840073,0.8801612387497183,40.77010522132268
0.435,3.0,0.05,179591,13874056.876936309,-83793.16378373466,0.9023670451191875,40.7722612281334
0.44,0.75,0.0,208932,19383852.755926546,-182548.11229375377,0.8488647023912086,23.314418325751273
0.44,0.75,0.005,204982,19382431.176386155,-182548.54804352298,0.8534554253544213,23.330969639967776
0.44,0.75,0.01,201295,19375793.473656688,-182548.54804352298,0.8583571375344643,23.339937087492057
0.44,0.75,0.02,194454,19358013.31251625,-182548.54804352298,0.871311466979337,23.381836433398842
0.44,0.75,0.03,187588,19323074.517556906,-182263.57327267155,0.8866452011855769,23.491643081084938
0.44,0.75,0.05,177100,19253995.44010162,-182262.39981057122,0.9072332015810277,23.649526055363534
0.44,1.0,0.0,208932,18301869.366911378,-161118.07168268785,0.8488647023912086,25.550629990402285
0.44,1.0,0.005,204982,18301487.973378178,-161118.27610458434,0.8534554253544213,25.556391089657563
0.44,1.0,0.01,201295,18299251.94904267,-161118.27610458434,0.8583571375344643,25.56043497860708
0.44,1.0,0.02,194454,18292073.56267782,-161118.27610458434,0.871311466979337,25.583089544217383
0.44,1.0,0.03,187588,18275779.260176048,-160983.98268399388,0.8866452011855769,25.65059637490443
0.44,1.0,0.05,177100,18239941.558087785,-160983.3779979311,0.9072332015810277,25.75906314284033
0.44,1.25,0.0,208932,17428876.904625185,-144010.91250966303,0.8488647023912086,27.717873624433018
0.44,1.25,0.005,204982,17428772.389537647,-144010.97371320426,0.8534554253544213,27.719825581490966
0.44,1.25,0.01,201295,17428017.36988306,-144010.97371320426,0.8583571375344643,27.72157618434302
0.44,1.25,0.02,194454,17425111.99370165,-144010.97371320426,0.871311466979337,27.733384534147447
0.44,1.25,0.03,187588,17417507.279589485,-143947.6883818023,0.8866452011855769,27.773539531882015
0.44,1.25,0.05,177100,17398893.700376287,-143947.3767865356,0.9072332015810277,27.84575531552823
0.44,1.5,0.0,208932,16699851.113353577,-130141.15847754478,0.8488647023912086,29.81425384585174
0.44,1.5,0.005,204982,16699821.985509736,-130141.1747705359,0.8534554253544213,29.81490088059021
0.44,1.5,0.01,201295,16699566.446668252,-130141.1747705359,0.8583571375344643,29.815635668303077
0.44,1.5,0.02,194454,16698387.655109627,-130141.1747705359,0.871311466979337,29.82161538319031
0.44,1.5,0.03,187588,16694835.908556119,-130111.35176689923,0.8866452011855769,29.84486392462219
0.44,1.5,0.05,177100,16685157.400798656,-130111.19120158069,0.9072332015810277,29.89171618474113
0.44,2.0,0.0,208932,15526997.84311343,-109206.42318530194,0.8488647023912086,33.798578751541115
0.44,2.0,0.005,204982,15526995.492314637,-109206.42422373593,0.8534554253544213,33.798646357426364
0.44,2.0,0.01,201295,15526966.016336631,-109206.42422373593,0.8583571375344643,33.79876759467614
0.44,2.0,0.02,194454,15526770.596013645,-109206.42422373593,0.871311466979337,33.80020541485185
0.44,2.0,0.03,187588,15525994.230166141,-109199.8013263382,0.8866452011855769,33.80752560517217
0.44,2.0,0.05,177100,15523368.80179267,-109199.75869062543,0.9072332015810277,33.826097305732425
0.44,3.0,0.0,208932,13828977.843055354,-83094.35285680182,0.8488647023912086,41.03364765233699
0.44,3.0,0.005,204982,13828977.826162571,-83094.35286068358,0.8534554253544213,41.03364830001413
0.44,3.0,0.01,201295,13828977.423296332,-83094.35286068358,0.8583571375344643,41.03365113740726
0.44,3.0,0.02,194454,13828971.910281777,-83094.35286068358,0.871311466979337,41.033721814052534
0.44,3.0,0.03,187588,13828934.522296451,-83094.02624177933,0.8866452011855769,41.03433679040146
0.44,3.0,0.05,177100,13828738.8715584,-83094.02323558554,0.9072332015810277,41.03683143404275
0.445,0.75,0.0,204982,19309752.751839418,-181383.47283229604,0.8534554253544213,23.491016678827233
0.445,0.75,0.005,201295,19307182.02183193,-181383.47283229604,0.8583571375344643,23.493588759521252
0.445,0.75,0.01,197817,19301565.20374244,-181383.47283229604,0.8647992841869,23.50752587435482
0.445,0.75,0.02,190773,19286065.208249234,-181383.47283229604,0.8801612387497183,23.53917163020543
0.445,0.75,0.03,184674,19251876.942435786,-181136.4868142195,0.8927840410669612,23.66928039880406
0.445,0.75,0.05,174704,19176266.889668994,-181135.41950844973,0.9107576243245719,23.75265196419231
0.445,1.0,0.0,204982,18236661.831362028,-159941.27551150322,0.8534554253544213,25.737860803889813
0.445,1.0,0.005,201295,18235992.301663294,-159941.27551150322,0.8583571375344643,25.738725436931706
0.445,1.0,0.01,197817,18234087.21241924,-159941.27551150322,0.8647992841869,25.74519591062327
0.445,1.0,0.02,190773,18227801.338744428,-159941.27551150322,0.8801612387497183,25.762237873403688
0.445,1.0,0.03,184674,18212093.33482221,-159830.30455151945,0.8927840410669612,25.840237893430405
0.445,1.0,0.05,174704,18172736.41557517,-159829.77167938277,0.9107576243245719,25.899775824316357
0.445,1.25,0.0,204982,17369829.750103652,-142874.5740096923,0.8534554253544213,27.917885336815626
0.445,1.25,0.005,201295,17369651.73671959,-142874.5740096923,0.8583571375344643,27.918178575550026
0.445,1.25,0.01,197817,17369003.859139446,-142874.5740096923,0.8647992841869,27.921069288899112
0.445,1.25,0.02,190773,17366448.597556166,-142874.5740096923,0.8801612387497183,27.929920245397728
0.445,1.25,0.03,184674,17359226.276935652,-142824.71469354257,0.8927840410669612,27.975238856081884
0.445,1.25,0.05,174704,17338714.586463492,-142824.44864727743,0.9107576243245719,28.015949612154806
0.445,1.5,0.0,204982,16645081.636829212,-129068.87862038799,0.8534554253544213,30.026539583612387
0.445,1.5,0.005,201295,16645033.520009484,-129068.87862038799,0.8583571375344643,30.02663975411417
0.445,1.5,0.01,197817,16644812.610157356,-129068.87862038799,0.8647992841869,30.027893383402684
0.445,1.5,0.02,190773,16643771.440200761,-129068.87862038799,0.8801612387497183,30.032362472868712
0.445,1.5,0.03,184674,16640448.323820308,-129046.47680096328,0.8927840410669612,30.05802507050269
0.445,1.5,0.05,174704,16629745.143296296,-129046.3439724464,0.9107576243245719,30.084927553433847
0.445,2.0,0.0,204982,15477363.472063577,-108277.46586778574,0.8534554253544213,34.03207495732881
0.445,2.0,0.005,201295,15477359.820237756,-108277.46586778574,0.8583571375344643,34.032086728185405
0.445,2.0,0.01,197817,15477333.935669454,-108277.46586778574,0.8647992841869,34.03230762415153
0.445,2.0,0.02,190773,15477159.893209036,-108277.46586778574,0.8801612387497183,34.0333788910211
0.445,2.0,0.03,184674,15476454.83353798,-108272.94358994253,0.8927840410669612,34.04113321573681
0.445,2.0,0.05,174704,15473530.042361084,-108272.91047990881,0.9107576243245719,34.05201809540473
0.445,3.0,0.0,204982,13783345.118498683,-82394.8644004818,0.8534554253544213,41.30101068224856
0.445,3.0,0.005,201295,13783345.095140554,-82394.8644004818,0.8583571375344643,41.30101083865352
0.445,3.0,0.01,197817,13783344.728988422,-82394.8644004818,0.8647992841869,41.3010166720068
0.445,3.0,0.02,190773,13783339.73970364,-82394.8644004818,0.8801612387497183,41.301069678498614
0.445,3.0,0.03,184674,13783307.723442208,-82394.68010905199,0.8927840410669612,41.301675543854415
0.445,3.0,0.05,174704,13783086.295875538,-82394.67805175856,0.9107576243245719,41.30314413224701
0.45,0.75,0.0,201295,19235534.442931242,-180189.09055776894,0.8583571375344643,23.657622643868635
0.45,0.75,0.005,197817,19233298.29719858,-180189.09055777267,0.8647992841869,23.664428445808543
0.45,0.75,0.01,194454,19228244.788772143,-180189.09055776894,0.871311466979337,23.676536017996057
0.45,0.75,0.02,187588,19203524.390317045,-179982.9117337279,0.8866452011855769,23.75755370083556
0.45,0.75,0.03,181881,19181640.001219504,-179981.9562689662,0.8982686481820531,23.816327942125067
0.45,0.75,0.05,171910,19099744.80847172,-179981.9562689662,0.9151590948752254,24.019480549406293
0.45,1.0,0.0,201295,18171582.478877015,-158742.87490762398,0.8583571375344643,25.924240812746373
0.45,1.0,0.005,197817,18170989.78883501,-158742.8749076277,0.8647992841869,25.926760743874965
0.45,1.0,0.01,194454,18169262.561120547,-158742.87490762398,0.871311466979337,25.932203970826933
0.45,1.0,0.02,187588,18158963.418405086,-158655.65045298636,0.8866452011855769,25.9768439244708
0.45,1.0,0.03,181881,18148843.57703198,-158655.19070049003,0.8982686481820531,26.012296797545908
0.45,1.0,0.05,171910,18106160.506783433,-158655.19070049003,0.9151590948752254,26.15361770933852
0.45,1.25,0.0,201295,17310839.77791793,-141723.32880320027,0.8583571375344643,28.12004172803721
0.45,1.25,0.005,197817,17310679.2709966,-141723.32880320027,0.8647992841869,28.1209473604463
0.45,1.25,0.01,194454,17310087.761064447,-141723.32880320027,0.871311466979337,28.123305434757466
0.45,1.25,0.02,187588,17305788.76492878,-141686.42828481458,0.8866452011855769,28.1470816580699
0.45,1.25,0.03,181881,17301105.66551277,-141686.20706015825,0.8982686481820531,28.167765174164906
0.45,1.25,0.05,171910,17278826.827484407,-141686.20706015825,0.9151590948752254,28.26289569977952
0.45,1.5,0.0,201295,16590277.005740436,-127986.71468769573,0.8583571375344643,30.241859798024336
0.45,1.5,0.005,197817,16590232.780385278,-127986.71468769573,0.8647992841869,30.242178119975513
0.45,1.5,0.01,194454,16590029.820272857,-127986.71468769573,0.871311466979337,30.243170498806695
0.45,1.5,0.02,187588,16588232.123937251,-127971.1038333457,0.8866452011855769,30.255494936673617
0.45,1.5,0.03,181881,16586063.360948183,-127970.99738400988,0.8982686481820531,30.267236146258576
0.45,1.5,0.05,171910,16574417.8060071,-127970.99738400988,0.9151590948752254,30.32956070919385
0.45,2.0,0.0,201295,15427560.423718033,-107344.74868887477,0.8583571375344643,34.26890877453711
0.45,2.0,0.005,197817,15427556.930911807,-107344.74868887477,0.8647992841869,34.2689462859239
0.45,2.0,0.01,194454,15427532.902058579,-107344.74868887477,0.871311466979337,34.26911111192674
0.45,2.0,0.02,187588,15427216.951807894,-107341.95476170629,0.8866452011855769,34.27222479193432
0.45,2.0,0.03,181881,15426750.807838917,-107341.93011483364,0.8982686481820531,34.27577613886959
0.45,2.0,0.05,171910,15423555.244870909,-107341.93011483364,0.9151590948752254,34.300889762482704
0.45,3.0,0.0,201295,13737406.197701246,-81695.32644885778,0.8583571375344643,41.57196892126933
0.45,3.0,0.005,197817,13737406.17357245,-81695.32644885778,0.8647992841869,41.57196938575742
0.45,3.0,0.01,194454,13737405.82965367,-81695.32644885778,0.871311466979337,41.57197325526348
0.45,3.0,0.02,187588,13737395.892504055,-81695.2369552739,0.8866452011855769,41.5721427753444
0.45,3.0,0.03,181881,13737374.171522057,-81695.23563398048,0.8982686481820531,41.572417824643175
0.45,3.0,0.05,171910,13737129.60334439,-81695.23563398048,0.9151590948752254,41.575867688632584
0.455,0.75,0.0,197817,19162086.841493204,-178963.33902234957,0.8647992841869,23.832265487425985
0.455,0.75,0.005,194454,19159963.908230633,-178963.33902234957,0.871311466979337,23.83700783227308
0.455,0.75,0.01,190773,19155595.782727472,-178963.33902234957,0.8801612387497183,23.844808891198632
0.455,0.75,0.02,184674,19132193.462628633,-178801.72127280384,0.8927840410669612,23.93655260585489
0.455,0.75,0.03,179591,19104406.125985723,-178800.8843923323,0.9023670451191875,23.953748746903162
0.455,0.75,0.05,169654,19026576.497234404,-178780.19872385263,0.9187522840604996,24.151174625474034
0.455,1.0,0.0,197817,18106734.614359338,-157522.48530185223,0.8647992841869,26.11574572358501
0.455,1.0,0.005,194454,18106167.00068745,-157522.48530185223,0.871311466979337,26.117345144537364
0.455,1.0,0.01,190773,18104660.487148527,-157522.48530185223,0.8801612387497183,26.120994610113936
0.455,1.0,0.02,184674,18095159.646469608,-157459.44306825474,0.8927840410669612,26.16964786374664
0.455,1.0,0.03,179591,18082210.873296827,-157459.05777703226,0.9023670451191875,26.18117984830699
0.455,1.0,0.05,169654,18041484.662567604,-157447.80726246536,0.9187522840604996,26.315529152469068
0.455,1.25,0.0,197817,17251890.290590122,-140557.24956405535,0.8647992841869,28.326164922095032
0.455,1.25,0.005,194454,17251736.282862633,-140557.24956405535,0.871311466979337,28.326691222953738
0.455,1.25,0.01,190773,17251215.743705854,-140557.24956405535,0.8801612387497183,28.328331550239795
0.455,1.25,0.02,184674,17247350.816910893,-140532.65868076123,0.8927840410669612,28.353337575790047
0.455,1.25,0.03,179591,17241311.932946518,-140532.48129661754,0.9023670451191875,28.36060008491968
0.455,1.25,0.05,169654,17219976.15932314,-140526.3622104954,0.9187522840604996,28.449182809444807
0.455,1.5,0.0,197817,16535415.520917583,-126894.9032172393,0.8647992841869,30.460731526592713
0.455,1.5,0.005,194454,16535373.243908782,-126894.9032172393,0.871311466979337,30.460901593731368
0.455,1.5,0.01,190773,16535193.058188634,-126894.9032172393,0.8801612387497183,30.461616786068483
0.455,1.5,0.02,184674,16533617.644205496,-126885.31105169281,0.8927840410669612,30.47415272900335
0.455,1.5,0.03,179591,16530799.104119245,-126885.22938584536,0.9023670451191875,30.47852325024812
0.455,1.5,0.05,169654,16519608.849235743,-126881.90116494149,0.9187522840604996,30.53542436146426
0.455,2.0,0.0,197817,15377577.301093843,-106408.5339615941,0.8647992841869,34.509144866740236
0.455,2.0,0.005,194454,15377574.028289767,-106408.5339615941,0.871311466979337,34.50916197476276
0.455,2.0,0.01,190773,15377552.323948227,-106408.5339615941,0.8801612387497183,34.5092893073709
0.455,2.0,0.02,184674,15377288.989206342,-106407.07446952537,0.8927840410669612,34.512269364898046
0.455,2.0,0.03,179591,15376673.600563997,-106407.05715973303,0.9023670451191875,34.51370963629324
0.455,2.0,0.05,169654,15373585.013807444,-106406.07247392088,0.9187522840604996,34.53580251359577
0.455,3.0,0.0,197817,13691151.744292486,-80995.83755220659,0.8647992841869,41.846597862251585
0.455,3.0,0.005,194454,13691151.723158974,-80995.83755220659,0.871311466979337,41.84659802231678
0.455,3.0,0.01,190773,13691151.401896376,-80995.83755220659,0.8801612387497183,41.846601465337145
0.455,3.0,0.02,184674,13691143.869042348,-80995.80376347527,0.8927840410669612,41.84674818280046
0.455,3.0,0.03,179591,13691114.278105218,-80995.80298580602,0.9023670451191875,41.84687352807035
0.455,3.0,0.05,169654,13690875.958008807,-80995.71676590666,0.9187522840604996,41.84971096819395
0.46,0.75,0.0,194454,19088732.585311215,-177703.1627643332,0.871311466979337,24.008783338091064
0.46,0.75,0.005,190773,19086807.8855655,-177703.1627643332,0.8801612387497183,24.012144977042745
0.46,0.75,0.01,187588,19076657.178958274,-177591.703237921,0.8866452011855769,24.05115733530732
0.46,0.75,0.02,181881,19061550.02878367,-177590.9932261519,0.8982686481820531,24.092175826341773
0.46,0.75,0.03,177100,19034452.93813471,-177590.9932261519,0.9072332015810277,24.154512549693926
0.46,0.75,0.05,167620,18951915.893224783,-177571.82491259277,0.921447321322038,24.285918521984616
0.46,1.0,0.0,194454,18041903.003950037,-156279.49588854238,0.871311466979337,26.31012449367187
0.46,1.0,0.005,190773,18041379.771745075,-156279.49588854238,0.8801612387497183,26.31139154894201
0.46,1.0,0.01,187588,18037821.063975938,-156241.08369489014,0.8866452011855769,26.329073014096036
0.46,1.0,0.02,181881,18031630.573767908,-156240.77424386144,0.8982686481820531,26.350867249520913
0.46,1.0,0.03,177100,18019108.071092553,-156240.77424386144,0.9072332015810277,26.390382477633704
0.46,1.0,0.05,167620,17975962.000340782,-156230.6102650687,0.921447321322038,26.481439587291312
0.46,1.25,0.0,194454,17192916.381398097,-139376.48748809844,0.871311466979337,28.535522363689044
0.46,1.25,0.005,190773,17192772.329788215,-139376.48748809844,0.8801612387497183,28.53598869503716
0.46,1.25,0.01,187588,17191522.39371449,-139363.24952927604,0.8866452011855769,28.543741595962725
0.46,1.25,0.02,181881,17188980.55634774,-139363.11465835758,0.8982686481820531,28.55493340038396
0.46,1.25,0.03,177100,17183188.709169555,-139363.11465835758,0.9072332015810277,28.579038153960752
0.46,1.25,0.05,167620,17160604.36272359,-139357.7250430975,0.921447321322038,28.639834618564716
0.46,1.5,0.0,194454,16480476.399077665,-125793.7663960103,0.871311466979337,30.682956949747407
0.46,1.5,0.005,190773,16480436.317421183,-125793.7663960103,0.8801612387497183,30.68312518563532
0.46,1.5,0.01,187588,16479996.516827926,-125789.20421048626,0.8866452011855769,30.68643696110123
0.46,1.5,0.02,181881,16478950.744727263,-125789.1454284396,0.8982686481820531,30.692029391285757
0.46,1.5,0.03,177100,16476269.718499154,-125789.1454284396,0.9072332015810277,30.70628930645095
0.46,1.5,0.05,167620,16464432.757805515,-125786.28740352951,0.921447321322038,30.745683697077897
0.46,2.0,0.0,194454,15327405.632939735,-105469.10627090186,0.871311466979337,34.75282092015206
0.46,2.0,0.005,190773,15327402.44790648,-105469.10627090186,0.8801612387497183,34.752841789554864
0.46,2.0,0.01,187588,15327347.720765397,-105468.5644237753,0.8866452011855769,34.753411813253244
0.46,2.0,0.02,181881,15327169.665978221,-105468.55325778015,0.8982686481820531,34.754724828693504
0.46,2.0,0.03,177100,15326593.771000678,-105468.55325778015,0.9072332015810277,34.75938117660111
0.46,2.0,0.05,167620,15323329.61305298,-105467.74949952215,0.921447321322038,34.77483223345062
0.46,3.0,0.0,194454,13644572.190890517,-80296.49413576536,0.871311466979337,42.12497770518148
0.46,3.0,0.005,190773,13644572.16916685,-80296.49413576536,0.8801612387497183,42.124977986358665
0.46,3.0,0.01,187588,13644571.305766303,-80296.48649240285,0.8866452011855769,42.12499255931209
0.46,3.0,0.02,181881,13644566.028109923,-80296.4860894978,0.8982686481820531,42.125054483247865
0.46,3.0,0.03,177100,13644539.192796122,-80296.4860894978,0.9072332015810277,42.12546995034762
0.46,3.0,0.05,167620,13644287.293154143,-80296.42249525152,0.921447321322038,42.12746595686337
0.465,0.75,0.0,190773,19014777.498526856,-176401.92002970725,0.8801612387497183,24.193151672643957
0.465,0.75,0.005,187588,19009942.04079313,-176351.5482804589,0.8866452011855769,24.21057591833898
0.465,0.75,0.01,184674,19005081.14167685,-176351.5482804589,0.8927840410669612,24.231268344111733
0.465,0.75,0.02,179591,18985700.18816828,-176350.97586835548,0.9023670451191875,24.242839861416297
0.465,0.75,0.03,174704,18958765.212012537,-176350.97586835548,0.9107576243245719,24.28530055626277
0.465,0.75,0.05,166050,18876475.8242697,-176333.39569134638,0.9240228846732912,24.44214663389504
0.465,1.0,0.0,190773,17976916.239231285,-155013.27302825823,0.8801612387497183,26.509748405361872
0.465,1.0,0.005,187588,17975551.62945628,-154999.9512491338,0.8866452011855769,26.51592023160397
0.465,1.0,0.01,184674,17973854.605281398,-154999.9512491338,0.8927840410669612,26.525453065244562
0.465,1.0,0.02,179591,17965821.931750134,-154999.7190558724,0.9023670451191875,26.532284886574597
0.465,1.0,0.03,174704,17953220.85033424,-154999.7190558724,0.9107576243245719,26.558430601233027
0.465,1.0,0.05,166050,17910018.835602693,-154990.6619219333,0.9240228846732912,26.664221811799997
0.465,1.25,0.0,190773,17133889.786006678,-138181.58516070992,0.8801612387497183,28.748861268200912
0.465,1.25,0.005,187588,17133500.752758637,-138178.06195967644,0.8866452011855769,28.750997894560285
0.465,1.25,0.01,184674,17132907.103902996,-138178.06195967644,0.8927840410669612,28.755247038323695
0.465,1.25,0.02,179591,17129570.773983642,-138177.9677727949,0.9023670451191875,28.75904315362804
0.465,1.25,0.03,174704,17123671.24368012,-138177.9677727949,0.9107576243245719,28.774513464343457
0.465,1.25,0.05,166050,17100962.42604783,-138173.30143134482,0.9240228846732912,28.843603354231632
0.465,1.5,0.0,190773,16425457.987371547,-124683.85239116848,0.8801612387497183,30.90873177357597
0.465,1.5,0.005,187588,16425346.150959745,-124682.92061280645,0.8866452011855769,30.909459051151245
0.465,1.5,0.01,184674,16425138.075948913,-124682.92061280645,0.8927840410669612,30.9113039764143
0.465,1.5,0.02,179591,16423749.521674417,-124682.88240683638,0.9023670451191875,30.913324733243208
0.465,1.5,0.03,174704,16420985.506507251,-124682.88240683638,0.9107576243245719,30.922193325877096
0.465,1.5,0.05,166050,16409034.35569749,-124680.47815195285,0.9240228846732912,30.966153872293237
0.465,2.0,0.0,190773,15277039.313427813,-104526.77524444461,0.8801612387497183,34.99998465492073
0.465,2.0,0.005,187588,15277029.88171425,-104526.71007215045,0.8866452011855769,35.00006603768728
0.465,2.0,0.01,184674,15277004.17436457,-104526.71007215045,0.8927840410669612,35.00039391528137
0.465,2.0,0.02,179591,15276762.26609552,-104526.70378559455,0.9023670451191875,35.00091918387839
0.465,2.0,0.03,174704,15276154.26320836,-104526.70378559455,0.9107576243245719,35.003633898267594
0.465,2.0,0.05,166050,15272832.352518106,-104526.06545794383,0.9240228846732912,35.02041524570676
0.465,3.0,0.0,190773,13597657.631590623,-79597.38967975788,0.8801612387497183,42.407191969410285
0.465,3.0,0.005,187588,13597657.560313098,-79597.38936092518,0.8866452011855769,42.40719291022333
0.465,3.0,0.01,184674,13597657.15952849,-79597.38936092518,0.8927840410669612,42.40720181905597
0.465,3.0,0.02,179591,13597649.664410818,-79597.38919071853,0.9023670451191875,42.407231105479816
0.465,3.0,0.03,174704,13597620.005122501,-79597.38919071853,0.9107576243245719,42.407443340364956
0.465,3.0,0.05,166050,13597359.799400918,-79597.34417200461,0.9240228846732912,42.409556294776294
0.47000000000000003,0.75,0.0,187588,18940406.073319856,-175079.83496764675,0.8866452011855769,24.380824804561506
0.47000000000000003,0.75,0.005,184674,18938175.258430935,-175079.83496764675,0.8927840410669612,24.39094368814914
0.47000000000000003,0.75,0.01,181881,18933857.981186062,-175079.41534803435,0.8982686481820531,24.39689489015538
0.47000000000000003,0.75,0.02,177100,18915354.236446574,-175079.41534803435,0.9072332015810277,24.44392039462276
0.47000000000000003,0.75,0.03,171910,18883933.71939392,-175079.41534803435,0.9151590948752254,24.536074718872566
0.47000000000000003,0.75,0.05,164621,18796379.818100814,-175068.42766578123,0.926030093365974,24.578937759932856
0.47000000000000003,1.0,0.0,187588,17912107.29994569,-153735.40121007524,0.8866452011855769,26.710516010010974
0.47000000000000003,1.0,0.005,184674,17911485.503915757,-153735.40121007524,0.8927840410669612,26.71426555888087
0.47000000000000003,1.0,0.01,181881,17909994.438305188,-153735.24773227237,0.8982686481820531,26.716929478852162
0.47000000000000003,1.0,0.02,177100,17902441.323246013,-153735.24773227237,0.9072332015810277,26.743711562818785
0.47000000000000003,1.0,0.03,171910,17887726.444854885,-153735.24773227237,0.9151590948752254,26.800876188509292
0.47000000000000003,1.0,0.05,164621,17841553.50749564,-153730.0156617444,0.926030093365974,26.83567110889374
0.47000000000000003,1.25,0.0,187588,17074968.610651165,-136976.9787441045,0.8866452011855769,28.964115434995612
0.47000000000000003,1.25,0.005,184674,17074793.14269776,-136976.9787441045,0.8927840410669612,28.96546896391139
0.47000000000000003,1.25,0.01,181881,17074276.73095143,-136976.9226088915,0.8982686481820531,28.96661631251133
0.47000000000000003,1.25,0.02,177100,17071186.416802686,-136976.9226088915,0.9072332015810277,28.98127044679059
0.47000000000000003,1.25,0.03,171910,17064288.179492656,-136976.9226088915,0.9151590948752254,29.01550711340391
0.47000000000000003,1.25,0.05,164621,17039907.826585855,-136974.44846954383,0.926030093365974,29.04145547358469
0.47000000000000003,1.5,0.0,187588,16370412.5904089,-123566.63381902874,0.8866452011855769,31.137282850911205
0.47000000000000003,1.5,0.005,184674,16370362.565848345,-123566.63381902874,0.8927840410669612,31.137761212950725
0.47000000000000003,1.5,0.01,181881,16370183.22669468,-123566.61328731664,0.8982686481820531,31.1382410657275
0.47000000000000003,1.5,0.02,177100,16368915.919332225,-123566.61328731664,0.9072332015810277,31.146013124741927
0.47000000000000003,1.5,0.03,171910,16365678.838493414,-123566.61328731664,0.9151590948752254,31.165941257477026
0.47000000000000003,1.5,0.05,164621,16352789.748410866,-123565.45321085677,0.926030093365974,31.184223816800237
0.47000000000000003,2.0,0.0,187588,15226472.740975462,-103581.82238378562,0.8866452011855769,35.25065354081867
0.47000000000000003,2.0,0.005,184674,15226468.572990363,-103581.82238378562,0.8927840410669612,35.25071045745318
0.47000000000000003,2.0,0.01,181881,15226446.774574175,-103581.81963712722,0.8982686481820531,35.25078931692917
0.47000000000000003,2.0,0.02,177100,15226232.185926288,-103581.81963712722,0.9072332015810277,35.25283045287414
0.47000000000000003,2.0,0.03,171910,15225517.250563798,-103581.81963712722,0.9151590948752254,35.25915445858989
0.47000000000000003,2.0,0.05,164621,15221902.061592191,-103581.5732542593,0.926030093365974,35.26726997618552
0.47000000000000003,3.0,0.0,187588,13550397.741704468,-78898.61402879842,0.8866452011855769,42.6933302307365
0.47000000000000003,3.0,0.005,184674,13550397.710570049,-78898.61402879842,0.8927840410669612,42.69333094047536
0.47000000000000003,3.0,0.01,181881,13550397.379175566,-78898.61397964321,0.8982686481820531,42.69333278745609
0.47000000000000003,3.0,0.02,177100,13550391.062471334,-78898.61397964321,0.9072332015810277,42.693451389757016
0.47000000000000003,3.0,0.03,171910,13550355.788276965,-78898.61397964321,0.9151590948752254,42.693987878474346
0.47000000000000003,3.0,0.05,164621,13550067.524997152,-78898.60563960299,0.926030093365974,42.69523053597557
0.475,0.75,0.0,184674,18868333.203375615,-173775.00835000724,0.8927840410669612,24.56110052899656
0.475,0.75,0.005,181881,18866547.62237937,-173774.76736771688,0.8982686481820531,24.562191666991925
0.475,0.75,0.01,179591,18859527.638957605,-173774.76736771688,0.9023670451191875,24.5636129967352
0.475,0.75,0.02,174704,18840753.84984032,-173774.76736771688,0.9107576243245719,24.592358437627645
0.475,0.75,0.03,169654,18811692.9641724,-173760.61956719682,0.9187522840604996,24.688840016538148
0.475,0.75,0.05,163325,18723909.54922635,-173646.27667143568,0.9279963263431807,24.770946410221338
0.475,1.0,0.0,184674,17847928.419666965,-152446.76450360194,0.8927840410669612,26.910958436292592
0.475,1.0,0.005,181881,17847438.711495794,-152446.69124060124,0.8982686481820531,26.911338092303154
0.475,1.0,0.01,179591,17844999.125763565,-152446.69124060124,0.9023670451191875,26.912333994099924
0.475,1.0,0.02,174704,17837191.19442118,-152446.69124060124,0.9107576243245719,26.927769551767987
